gameId	code	displayName	category	family	regionScope	provinceCode	cityCode	version	enabled	sourceModule
259	shqmmj	SHQMMJ	MAHJONG	mahjong:lai-zi	PROVINCE	shanghai		1.0.0	0	SHQMMJ
260	hnmj	HNMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hainan		1.0.0	0	HNMJ
261	dd	DD	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	0	DD
262	lpsmj	LPSMJ	MAHJONG	mahjong:standard	PROVINCE	guizhou		1.0.0	0	LPSMJ
263	dkgmj	DKGMJ	MAHJONG	mahjong:xue-zhan	PROVINCE	sichuan		1.0.0	0	DKGMJ
264	sxlsmj	SXLSMJ	MAHJONG	mahjong:lai-zi	PROVINCE	shanxi		1.0.0	0	SXLSMJ
265	dzmj	DZMJ	MAHJONG	mahjong:standard	PROVINCE	fujian		1.0.0	0	DZMJ
266	xl2vs2mj	XL2VS2MJ	MAHJONG	mahjong:xue-liu	PROVINCE	sichuan		1.0.0	0	XL2VS2MJ
267	hndzp	HNDZP	POKER	poker:landlord	PROVINCE	hainan		1.0.0	0	HNDZP
268	ygpdk	YGPDK	POKER	poker:pao-de-kuai	PROVINCE	jiangxi		1.0.0	0	YGPDK
269	llfymj	LLFYMJ	MAHJONG	mahjong:standard	PROVINCE	shanxisheng		1.0.0	0	LLFYMJ
270	jmgghmj	JMGGHMJ	MAHJONG	mahjong:lai-zi	PROVINCE	guangdong		1.0.0	0	JMGGHMJ
271	mmmj	MMMJ	MAHJONG	mahjong:lai-zi	PROVINCE	guangdong		1.0.0	0	MMMJ
272	masmj	MASMJ	MAHJONG	mahjong:standard	PROVINCE	anhui		1.0.0	0	MASMJ
273	ahhnmj	AHHNMJ	MAHJONG	mahjong:standard	PROVINCE	anhui		1.0.0	0	AHHNMJ
274	yjmj	YJMJ	MAHJONG	mahjong:lai-zi	PROVINCE	guangdong		1.0.0	0	YJMJ
275	hfmj	HFMJ	MAHJONG	mahjong:standard	PROVINCE	anhui		1.0.0	0	HFMJ
276	gzmj	GZMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	GZMJ
277	swmj	SWMJ	MAHJONG	mahjong:lai-zi	PROVINCE	guangdong		1.0.0	0	SWMJ
278	gdjymj	GDJYMJ	MAHJONG	mahjong:standard	PROVINCE	guangdong		1.0.0	0	GDJYMJ
279	gnmj	GNMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	GNMJ
280	xfgzmj	XFGZMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	XFGZMJ
281	jxndmj	JXNDMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	JXNDMJ
282	bp	BP	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	0	BP
283	gzth	GZTH	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	0	GZTH
284	rjmj	RJMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	RJMJ
285	yddgmj	YDDGMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	YDDGMJ
286	nkbhmj	NKBHMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	NKBHMJ
287	fcmj	FCMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	FCMJ
288	dnmj	DNMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	DNMJ
289	lnmj	LNMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	LNMJ
290	scmj	SCMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	SCMJ
292	fzjxmj	FZJXMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	FZJXMJ
293	fzgcmj	FZGCMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	FZGCMJ
294	gcbgmj	GCBGMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	GCBGMJ
295	ytyjmj	YTYJMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	YTYJMJ
296	xhzmj	XHZMJ	MAHJONG	mahjong:standard	NATIONAL			1.0.0	0	XHZMJ
297	qymj	QYMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	QYMJ
298	lkmj	LKMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	LKMJ
299	xxfqmj	XXFQMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	XXFQMJ
300	jzmj	JZMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	JZMJ
301	lamj	LAMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	LAMJ
302	glzp	GLZP	WORD_CARD	word-card:pao-hu-zi	PROVINCE	guangxi		1.0.0	0	GLZP
303	jmskmj	JMSKMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hubei		1.0.0	0	JMSKMJ
304	lygcmj	LYGCMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	LYGCMJ
305	gxcdd	GXCDD	POKER	poker:510k	PROVINCE	guangxi		1.0.0	0	GXCDD
306	bzpdk	BZPDK	POKER	poker:pao-de-kuai	PROVINCE	anhui		1.0.0	0	BZPDK
307	bztdh	BZTDH	MAHJONG	mahjong:standard	PROVINCE	anhui		1.0.0	0	BZTDH
308	mzmj	MZMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	MZMJ
309	a3pk	A3PK	POKER	poker:510k	PROVINCE	guangxi		1.0.0	0	A3PK
310	lkwsk	LKWSK	POKER	poker:510k	PROVINCE	henan		1.0.0	0	LKWSK
311	xyxmj	XYXMJ	MAHJONG	mahjong:standard	PROVINCE	fujian		1.0.0	0	XYXMJ
312	dxbjmj	DXBJMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	DXBJMJ
313	gxmj	GXMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	GXMJ
314	txmj	TXMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	TXMJ
315	sxmmj	SXMMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	SXMMJ
316	zklymj	ZKLYMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	ZKLYMJ
317	xsy	XSY	POKER	poker:pao-de-kuai	PROVINCE	guangxi		1.0.0	0	XSY
318	zmdmj	ZMDMJ	MAHJONG	mahjong:lai-zi	PROVINCE	henan		1.0.0	0	ZMDMJ
319	glpp	GLPP	POKER	poker:510k	PROVINCE	guangxi		1.0.0	0	GLPP
320	xyscmj	XYSCMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	XYSCMJ
321	zxmj	ZXMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hubei		1.0.0	0	ZXMJ
322	gsmj	GSMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	GSMJ
323	xygsmj	XYGSMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	XYGSMJ
324	pdsyxmj	PDSYXMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	PDSYXMJ
325	dzsjzmj	DZSJZMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	DZSJZMJ
326	yxddz	YXDDZ	POKER	poker:landlord	PROVINCE	henan		1.0.0	0	YXDDZ
327	yxsrddz	YXSRDDZ	POKER	poker:landlord	PROVINCE	henan		1.0.0	0	YXSRDDZ
328	nzmj	NZMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	NZMJ
329	gspdk	GSPDK	POKER	poker:trick-taking	PROVINCE	henan		1.0.0	0	GSPDK
330	wgfhmj	WGFHMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	WGFHMJ
331	xyxxmj	XYXXMJ	MAHJONG	mahjong:lai-zi	PROVINCE	henan		1.0.0	0	XYXXMJ
332	xyxxpdk	XYXXPDK	POKER	poker:pao-de-kuai	PROVINCE	henan		1.0.0	0	XYXXPDK
333	xxtdhmj	XXTDHMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	XXTDHMJ
334	gsddz	GSDDZ	POKER	poker:landlord	PROVINCE	henan		1.0.0	0	GSDDZ
335	rgjamj	RGJAMJ	MAHJONG	mahjong:xue-zhan	PROVINCE	sichuan		1.0.0	1	RGJAMJ
336	nzwsk	NZWSK	POKER	poker:510k	PROVINCE	henan		1.0.0	0	NZWSK
337	nythmj	NYTHMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	NYTHMJ
338	thjgl	THJGL	POKER	poker:landlord	PROVINCE	henan		1.0.0	0	THJGL
339	sspmj	SSPMJ	MAHJONG	mahjong:standard	PROVINCE	fujian		1.0.0	0	SSPMJ
340	glqzmj	GLQZMJ	MAHJONG	mahjong:standard	PROVINCE	guangxi		1.0.0	0	GLQZMJ
341	xyhcmj	XYHCMJ	MAHJONG	mahjong:lai-zi	PROVINCE	henan		1.0.0	0	XYHCMJ
342	yzchz	YZCHZ	WORD_CARD	word-card:pao-hu-zi	CITY	hunan	yongzhou	1.0.0	0	YZCHZ
343	gft258mj	GFT258MJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	GFT258MJ
345	yymj	YYMJ	MAHJONG	mahjong:standard	PROVINCE	hunan		1.0.0	0	YYMJ
347	glwsk	GLWSK	POKER	poker:510k	PROVINCE	guangxi		1.0.0	0	GLWSK
348	fctdhmj	FCTDHMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	FCTDHMJ
349	glsdh	GLSDH	POKER	poker:510k	PROVINCE	guangxi		1.0.0	0	GLSDH
350	xtlhmj	XTLHMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hubei		1.0.0	0	XTLHMJ
351	yhmj	YHMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	YHMJ
352	hzjdmj	HZJDMJ	MAHJONG	mahjong:standard	PROVINCE	zhejiang		1.0.0	0	HZJDMJ
353	xsmj	XSMJ	MAHJONG	mahjong:lai-zi	PROVINCE	zhejiang		1.0.0	0	XSMJ
354	tjmj	TJMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hunan		1.0.0	0	TJMJ
355	qjfxjmj	QJFXJMJ	MAHJONG	mahjong:standard	PROVINCE	zhejiang		1.0.0	0	QJFXJMJ
356	hnyjmj	HNYJMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hunan		1.0.0	0	HNYJMJ
357	yjnxmj	YJNXMJ	MAHJONG	mahjong:standard	PROVINCE	hunan		1.0.0	0	YJNXMJ
358	sdjnmj	SDJNMJ	MAHJONG	mahjong:standard	PROVINCE	shandong		1.0.0	0	SDJNMJ
359	hnsymj	HNSYMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hunan		1.0.0	0	HNSYMJ
360	gslzmj	GSLZMJ	MAHJONG	mahjong:standard	PROVINCE	gansu		1.0.0	0	GSLZMJ
361	xnmj	XNMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hunan		1.0.0	0	XNMJ
362	hylymj	HYLYMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hunan		1.0.0	0	HYLYMJ
363	tjtjmj	TJTJMJ	MAHJONG	mahjong:lai-zi	PROVINCE	tianjin		1.0.0	0	TJTJMJ
364	bamj	BAMJ	MAHJONG	mahjong:lai-zi	PROVINCE	henan		1.0.0	0	BAMJ
365	nmgyzmj	NMGYZMJ	MAHJONG	mahjong:tui-dao-hu	PROVINCE	neimenggu		1.0.0	0	NMGYZMJ
366	jzwzmj	JZWZMJ	MAHJONG	mahjong:xue-liu	PROVINCE	henan		1.0.0	0	JZWZMJ
367	jcahmj	JCAHMJ	MAHJONG	mahjong:standard	PROVINCE	hubei		1.0.0	0	JCAHMJ
368	sgew	SGEW	MAHJONG	mahjong:lai-zi	PROVINCE	sichuan		1.0.0	0	SGEW
369	lfphmj	LFPHMJ	MAHJONG	mahjong:standard	PROVINCE	sichuan		1.0.0	0	LFPHMJ
370	rxew	RXEW	MAHJONG	mahjong:lai-zi	PROVINCE	sichuan		1.0.0	0	RXEW
371	sfphmj	SFPHMJ	MAHJONG	mahjong:standard	PROVINCE	sichuan		1.0.0	0	SFPHMJ
372	zcmj	ZCMJ	MAHJONG	mahjong:lai-zi	PROVINCE	henan		1.0.0	0	ZCMJ
373	hyhsmj	HYHSMJ	MAHJONG	mahjong:standard	PROVINCE	hunan		1.0.0	0	HYHSMJ
374	zgqzmj	ZGQZMJ	MAHJONG	mahjong:lai-zi	PROVINCE	sichuan		1.0.0	0	ZGQZMJ
375	mymj	MYMJ	MAHJONG	mahjong:standard	PROVINCE	sichuan		1.0.0	0	MYMJ
376	sd	SD	POKER	poker:climbing	PROVINCE	shanxisheng		1.0.0	0	SD
377	ahhbmj	AHHBMJ	MAHJONG	mahjong:standard	PROVINCE	anhui		1.0.0	0	AHHBMJ
378	jsmj	JSMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	JSMJ
379	gz	GZ	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	0	GZ
380	hcpdk	HCPDK	POKER	poker:trick-taking	PROVINCE	henan		1.0.0	0	HCPDK
381	jawz	JAWZ	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	0	JAWZ
382	nyxxmj	NYXXMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	NYXXMJ
383	pdslsmj	PDSLSMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	PDSLSMJ
384	rzmj	RZMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	RZMJ
385	fczha	FCZHA	POKER	poker:510k	PROVINCE	henan		1.0.0	0	FCZHA
386	nxmj	NXMJ	MAHJONG	mahjong:tui-dao-hu	PROVINCE	henna		1.0.0	0	NXMJ
387	bfmj	BFMJ	MAHJONG	mahjong:lai-zi	PROVINCE	henan		1.0.0	0	BFMJ
388	pdsjxmj	PDSJXMJ	MAHJONG	mahjong:standard	PROVINCE	henan		1.0.0	0	PDSJXMJ
389	zd	ZD	POKER	poker:510k	PROVINCE	jiangsu		1.0.0	0	ZD
390	stmj	STMJ	MAHJONG	mahjong:standard	PROVINCE	anhui		1.0.0	0	STMJ
391	czdzmj	CZDZMJ	MAHJONG	mahjong:standard	PROVINCE	anhui		1.0.0	0	CZDZMJ
392	cp	CP	POKER	poker:compare-hand	PROVINCE	chongqing		1.0.0	0	CP
393	qyphmj	QYPHMJ	MAHJONG	mahjong:standard	PROVINCE	anhui		1.0.0	0	QYPHMJ
394	cqcp	CQCP	POKER	poker:510k	PROVINCE	chongqing		1.0.0	0	CQCP
395	tbhmj	TBHMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	0	TBHMJ
396	hfbzmj	HFBZMJ	MAHJONG	mahjong:standard	PROVINCE	anhui		1.0.0	0	HFBZMJ
397	czczmj	CZCZMJ	MAHJONG	mahjong:lai-zi	PROVINCE	anhui		1.0.0	0	CZCZMJ
398	dtmj	DTMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangsu		1.0.0	1	DTMJ
399	cylymj	CYLYMJ	MAHJONG	mahjong:lai-zi	PROVINCE	liaoning		1.0.0	0	CYLYMJ
400	afmj	AFMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	0	AFMJ
401	scpk	SCPK	POKER	poker:510k	PROVINCE	liaoning		1.0.0	0	SCPK
402	ststmj	STSTMJ	MAHJONG	mahjong:standard	PROVINCE	yunnan		1.0.0	0	STSTMJ
403	gdczmj	GDCZMJ	MAHJONG	mahjong:standard	PROVINCE	guangdong		1.0.0	0	GDCZMJ
404	ycsdr	YCSDR	WORD_CARD	word-card:pao-hu-zi	PROVINCE	hubei		1.0.0	1	YCSDR
405	thkb	THKB	POKER	poker:pao-de-kuai	PROVINCE	jiangxi		1.0.0	0	THKB
406	tsdg	TSDG	POKER	poker:510k	PROVINCE	hubei		1.0.0	0	TSDG
407	ychp	YCHP	WORD_CARD	word-card:pao-hu-zi	PROVINCE	hubei		1.0.0	1	YCHP
408	asmj	ASMJ	MAHJONG	mahjong:lai-zi	PROVINCE	guizhou		1.0.0	0	ASMJ
409	sdb	SDB	POKER	poker:betting	PROVINCE	guizhou		1.0.0	1	SDB
410	sqycmj	SQYCMJ	MAHJONG	mahjong:lai-zi	PROVINCE	henan		1.0.0	0	SQYCMJ
411	qcdg	QCDG	POKER	poker:510k	PROVINCE	hubei		1.0.0	0	QCDG
412	yfcgmj	YFCGMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	1	YFCGMJ
413	qbsk	QBSK	POKER	poker:510k	PROVINCE	zhejiang		1.0.0	1	QBSK
414	phmj	PHMJ	MAHJONG	mahjong:lai-zi	PROVINCE	fujian		1.0.0	1	PHMJ
415	ctpk	CTPK	POKER	poker:climbing	PROVINCE	yunnan		1.0.0	1	CTPK
416	gjmj	GJMJ	MAHJONG	mahjong:lai-zi	PROVINCE	yunnan		1.0.0	1	GJMJ
417	zlmz	ZLMZ	POKER	poker:pao-de-kuai	PROVINCE	ningxia		1.0.0	1	ZLMZ
418	st	ST	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	ST
419	wk	WK	POKER	poker:compare-hand	PROVINCE	shanxisheng		1.0.0	1	WK
420	qjfbbmj	QJFBBMJ	MAHJONG	mahjong:lai-zi	PROVINCE	yunnan		1.0.0	1	QJFBBMJ
451	sysybp	SYSYBP	MAHJONG	mahjong:standard	PROVINCE	hunan		1.0.0	1	SYSYBP
453	cxyxmj	CXYXMJ	MAHJONG	mahjong:standard	PROVINCE	yunnan		1.0.0	1	CXYXMJ
454	hw	HW	POKER	poker:510k	PROVINCE	liaoning		1.0.0	1	HW
455	bxmd	BXMD	POKER	poker:510k	PROVINCE	liaoning		1.0.0	1	BXMD
456	qwwes	QWWES	POKER	poker:pao-de-kuai	PROVINCE	fujian		1.0.0	1	QWWES
457	japdk	JAPDK	POKER	poker:pao-de-kuai	PROVINCE	jiangxi		1.0.0	1	JAPDK
458	bsl	BSL	POKER	poker:climbing	PROVINCE	fujian		1.0.0	1	BSL
459	bsmj	BSMJ	MAHJONG	mahjong:standard	PROVINCE	guangxi		1.0.0	1	BSMJ
460	yfmj	YFMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	1	YFMJ
461	py	PY	POKER	poker:510k	PROVINCE	shandong		1.0.0	1	PY
462	bzp	BZP	WORD_CARD	word-card:pao-hu-zi	PROVINCE	guizhou		1.0.0	1	BZP
463	wzqsmj	WZQSMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	1	WZQSMJ
464	qdbh	QDBH	POKER	poker:510k	PROVINCE	shandong		1.0.0	1	QDBH
465	twgz	TWGZ	POKER	poker:510k	PROVINCE	taiwan		1.0.0	1	TWGZ
466	lnsymj	LNSYMJ	MAHJONG	mahjong:lai-zi	PROVINCE	liaoning		1.0.0	1	LNSYMJ
467	jxndpdk	JXNDPDK	POKER	poker:pao-de-kuai	PROVINCE	jiangxi		1.0.0	1	JXNDPDK
468	wfbh	WFBH	POKER	poker:510k	PROVINCE	shandong		1.0.0	1	WFBH
469	jxyz	JXYZ	POKER	poker:510k	PROVINCE	zhejiang		1.0.0	1	JXYZ
470	hldmj	HLDMJ	MAHJONG	mahjong:lai-zi	PROVINCE	liaoning		1.0.0	1	HLDMJ
471	scnjmj	SCNJMJ	MAHJONG	mahjong:xue-zhan	PROVINCE	sichaun		1.0.0	1	SCNJMJ
472	gj	GJ	POKER	poker:510k	PROVINCE	tianjin		1.0.0	1	GJ
473	wxzmmj	WXZMMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangsu		1.0.0	1	WXZMMJ
474	pysft	PYSFT	POKER	poker:510k	PROVINCE	zhejiang		1.0.0	1	PYSFT
475	cdp	CDP	POKER	poker:510k	PROVINCE	hunan		1.0.0	1	CDP
476	wxls	WXLS	POKER	poker:compare-hand	PROVINCE	jiangsu		1.0.0	1	WXLS
477	jxhs	JXHS	POKER	poker:510k	PROVINCE	zhejiang		1.0.0	1	JXHS
478	zgz	ZGZ	POKER	poker:510k	PROVINCE	shanxi		1.0.0	1	ZGZ
479	dda	DDA	POKER	poker:trick-taking	PROVINCE	neimenggu		1.0.0	1	DDA
480	sstx	SSTX	POKER	poker:510k	PROVINCE	anhui		1.0.0	1	SSTX
481	sys	SYS	POKER	poker:510k	PROVINCE	liaoning		1.0.0	1	SYS
482	dqdz	DQDZ	POKER	poker:510k	PROVINCE	zhejiang		1.0.0	1	DQDZ
483	whbh	WHBH	POKER	poker:510k	PROVINCE	shandong		1.0.0	1	WHBH
484	xsdq	XSDQ	POKER	poker:510k	PROVINCE	hubei		1.0.0	1	XSDQ
485	esyd	ESYD	POKER	poker:betting	PROVINCE	taiwan		1.0.0	1	ESYD
486	xywsk	XYWSK	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	XYWSK
487	szd	SZD	POKER	poker:generic-card-round	PROVINCE	taiwan		1.0.0	1	SZD
488	sglk	SGLK	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	SGLK
489	ttz	TTZ	POKER	poker:compare-hand	PROVINCE	taiwan		1.0.0	1	TTZ
490	lczp	LCZP	WORD_CARD	word-card:pao-hu-zi	PROVINCE	hunan		1.0.0	1	LCZP
491	ycfxmj	YCFXMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	1	YCFXMJ
492	fcsj	FCSJ	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	FCSJ
493	ycsgmj	YCSGMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	1	YCSGMJ
494	wabjmj	WABJMJ	MAHJONG	mahjong:xue-liu	PROVINCE	jiangxi		1.0.0	1	WABJMJ
495	fcgp	FCGP	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	FCGP
496	jlpk	JLPK	POKER	poker:compare-hand	PROVINCE	hunan		1.0.0	1	JLPK
497	klmj	KLMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	1	KLMJ
505	hebmj	HEBMJ	MAHJONG	mahjong:lai-zi	PROVINCE	haerbin		1.0.0	1	HEBMJ
506	nbcxmj	NBCXMJ	MAHJONG	mahjong:standard	PROVINCE	zhejiang		1.0.0	1	NBCXMJ
507	sxmj	SXMJ	MAHJONG	mahjong:standard	PROVINCE	zhejiang		1.0.0	1	SXMJ
508	wsbea	WSBEA	POKER	poker:climbing	PROVINCE	jiangxi		1.0.0	1	WSBEA
509	dglz	DGLZ	POKER	poker:trick-taking	PROVINCE	shanghai		1.0.0	1	DGLZ
510	sxzjmj	SXZJMJ	MAHJONG	mahjong:lai-zi	PROVINCE	zhejiang		1.0.0	1	SXZJMJ
511	dsmj	DSMJ	MAHJONG	mahjong:standard	PROVINCE	fujian		1.0.0	1	DSMJ
512	jmjsmj	JMJSMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hubei		1.0.0	1	JMJSMJ
513	rbmj	RBMJ	MAHJONG	mahjong:xue-liu	PROVINCE	riben		1.0.0	1	RBMJ
514	fkbd	FKBD	POKER	poker:climbing	PROVINCE	taiwan		1.0.0	1	FKBD
515	scgamj	SCGAMJ	MAHJONG	mahjong:lai-zi	PROVINCE	sichuan		1.0.0	1	SCGAMJ
516	cdxzmj	成都血战麻将	MAHJONG	mahjong:xue-zhan	CITY	SC	CD	legacy-equivalent-1	1	CDXZMJ
518	xlhzmj	XLHZMJ	MAHJONG	mahjong:xue-liu	PROVINCE	sichuan		1.0.0	1	XLHZMJ
519	ntcp	NTCP	MAHJONG	mahjong:lai-zi	PROVINCE	jiangsu		1.0.0	1	NTCP
520	jayxddz	JAYXDDZ	POKER	poker:climbing	PROVINCE	jiangxi		1.0.0	1	JAYXDDZ
521	gawsk	GAWSK	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	GAWSK
522	gaddz	GADDZ	POKER	poker:landlord	PROVINCE	jiangxi		1.0.0	1	GADDZ
523	gast	GAST	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	GAST
524	lwmj	LWMJ	MAHJONG	mahjong:lai-zi	PROVINCE	shandong		1.0.0	1	LWMJ
525	lzxzmj	LZXZMJ	MAHJONG	mahjong:xue-zhan	PROVINCE	guangxi		1.0.0	1	LZXZMJ
526	lsyjmj	LSYJMJ	MAHJONG	mahjong:xue-zhan	PROVINCE	sichuan		1.0.0	1	LSYJMJ
527	sdzzmj	SDZZMJ	MAHJONG	mahjong:standard	PROVINCE	shandong		1.0.0	1	SDZZMJ
528	sdhzmj	SDHZMJ	MAHJONG	mahjong:standard	PROVINCE	shandong		1.0.0	1	SDHZMJ
529	xwmj	XWMJ	MAHJONG	mahjong:standard	PROVINCE	sichuan		1.0.0	1	XWMJ
530	lgmj	LGMJ	MAHJONG	mahjong:standard	PROVINCE	zhejiang		1.0.0	1	LGMJ
531	tamj	TAMJ	MAHJONG	mahjong:standard	PROVINCE	shandong		1.0.0	1	TAMJ
532	cnmj	CNMJ	MAHJONG	mahjong:xue-liu	PROVINCE	shanghai		1.0.0	1	CNMJ
533	zjtzmj	ZJTZMJ	MAHJONG	mahjong:lai-zi	PROVINCE	zhejiang		1.0.0	1	ZJTZMJ
534	ncaymj	NCAYMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	1	NCAYMJ
536	xjbjmj	XJBJMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	1	XJBJMJ
537	sse	SSE	MAHJONG	mahjong:standard	PROVINCE	jiangsu		1.0.0	1	SSE
538	lsxzmj	LSXZMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	1	LSXZMJ
539	ybgxmj	YBGXMJ	MAHJONG	mahjong:lai-zi	PROVINCE	sichuan		1.0.0	1	YBGXMJ
540	thgz	THGZ	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	THGZ
541	thbbz	THBBZ	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	THBBZ
542	zymj	ZYMJ	MAHJONG	mahjong:standard	PROVINCE	guizhou		1.0.0	1	ZYMJ
543	eqw	EQW	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	EQW
545	lhgmmj	LHGMMJ	MAHJONG	mahjong:standard	PROVINCE	jiangxi		1.0.0	1	LHGMMJ
546	gcmj	GCMJ	MAHJONG	mahjong:standard	PROVINCE	jiangsu		1.0.0	1	GCMJ
547	haxymj	HAXYMJ	MAHJONG	mahjong:standard	PROVINCE	jiangsu		1.0.0	1	HAXYMJ
548	scgxmj	SCGXMJ	MAHJONG	mahjong:xue-zhan	PROVINCE	sichuan		1.0.0	1	SCGXMJ
549	jtmj	JTMJ	MAHJONG	mahjong:standard	PROVINCE	jiangsu		1.0.0	1	JTMJ
550	tzjjmj	TZJJMJ	MAHJONG	mahjong:standard	PROVINCE	zhejiang		1.0.0	1	TZJJMJ
552	cbdg	CBDG	POKER	poker:510k	PROVINCE	hubei		1.0.0	1	CBDG
553	tjtgmj	TJTGMJ	MAHJONG	mahjong:standard	PROVINCE	tianjin		1.0.0	1	TJTGMJ
555	hcng	HCNG	POKER	poker:climbing	PROVINCE	guangxi		1.0.0	1	HCNG
556	zzdmz	ZZDMZ	POKER	poker:510k	PROVINCE	hunan		1.0.0	1	ZZDMZ
557	scdymj	SCDYMJ	MAHJONG	mahjong:xue-zhan	PROVINCE	sichuan		1.0.0	1	SCDYMJ
